6.115045801378e-08	3.505586304000e+01
6.125045877523e-08	3.451011751300e+01
6.135045953667e-08	3.396933429500e+01
6.145046029812e-08	3.343355391300e+01
6.155046105957e-08	3.290281732600e+01
6.165046182102e-08	3.237716593800e+01
6.175046258247e-08	3.185664162700e+01
6.185046334392e-08	3.134128675400e+01
6.195046410537e-08	3.083114419700e+01
6.205046486682e-08	3.032625737200e+01
6.215046562827e-08	2.982667025700e+01
6.225046638972e-08	2.933242742600e+01
6.235046715117e-08	2.884357407900e+01
6.245046791262e-08	2.836015607200e+01
6.255046867407e-08	2.788221996100e+01
6.265046943552e-08	2.740981304200e+01
6.275047019697e-08	2.694298338500e+01
6.285047095841e-08	2.648177989500e+01
6.295047171986e-08	2.602625235700e+01
6.305047248131e-08	2.557645148900e+01
6.315047324276e-08	2.513259645500e+01
6.325047400421e-08	2.469457991700e+01
6.335047476566e-08	2.426243110800e+01
6.345047552711e-08	2.383620349900e+01
6.355047628856e-08	2.341595533400e+01
6.365047705001e-08	2.300174659300e+01
6.375047781146e-08	2.259363859800e+01
6.385047857291e-08	2.219169408700e+01
6.395047933436e-08	2.179597736400e+01
6.405048009581e-08	2.140655446200e+01
6.415048085726e-08	2.102349333700e+01
6.425048161871e-08	2.064686406200e+01
6.435048238015e-08	2.027677163000e+01
6.445048314160e-08	1.991325937200e+01
6.455048390305e-08	1.955640039400e+01
6.465048466450e-08	1.920628138100e+01
6.475048542595e-08	1.886296920400e+01
6.485048618740e-08	1.852657046600e+01
6.495048694885e-08	1.819717202300e+01
6.505048771030e-08	1.787483788500e+01
6.515048847175e-08	1.755970323000e+01
6.525048923320e-08	1.725188142600e+01
6.535048999465e-08	1.695148738700e+01
6.545049075610e-08	1.665864244400e+01
6.555049151755e-08	1.637347586300e+01
6.565049227900e-08	1.609612592300e+01
6.575049304045e-08	1.582674113400e+01
6.585049380189e-08	1.556548155500e+01
6.595049456334e-08	1.531252039900e+01
6.605049532479e-08	1.506804592800e+01
6.615049608624e-08	1.483226375400e+01
6.625049684769e-08	1.460539962400e+01
6.635049760914e-08	1.438770289000e+01
6.645049837059e-08	1.417945088600e+01
6.655049913204e-08	1.398095455900e+01
6.665049989349e-08	1.379256594200e+01
6.675050065494e-08	1.361468835400e+01
6.685050141639e-08	1.344758441700e+01
6.695050217784e-08	1.329202238000e+01
6.705050293929e-08	1.314872120400e+01
6.715050370074e-08	1.301854622500e+01
6.725050446219e-08	1.290265955100e+01
6.735050522363e-08	1.280281629000e+01
6.745050598508e-08	1.272267801600e+01
6.755050674653e-08	1.267040593900e+01
6.765050750798e-08	1.262690796000e+01
6.775050826943e-08	1.258767114500e+01
6.785050903088e-08	1.255164124100e+01
6.795050979233e-08	1.251775813700e+01
6.805051055378e-08	1.248523190400e+01
6.815051131523e-08	1.245352722800e+01
6.825051207668e-08	1.242229529200e+01
6.835051283813e-08	1.239131288900e+01
6.845051359958e-08	1.236043853500e+01
6.855051436103e-08	1.232958311800e+01
6.865051512248e-08	1.229869086800e+01
